F1,F2,F3,F4,F5,F7,F8,F6,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Target
2.213565945380687,5.063465889150862,3.6180776860079424,30.862412358130005,287.10766356761025,111.21462012027527,316.6722877843243,0,2,1,1,29,19969,3,5,3,5,1906,12,715,3
2.956926890881284,5.390381493415476,5.176874753181279,29.337897643934788,259.27668219787927,99.05342933204395,315.0111359415094,0,2,2,2,21,18211,4,3,3,5,2103,12,803,4
4.534625932908364,6.789930572118494,4.113263137506664,29.722781523670182,261.4419449144749,99.9015940858441,314.2383098918852,0,1,2,1,26,18507,5,4,3,5,1972,11,769,4
2.0698158072074775,6.647309854775378,4.2870433848242255,29.06688437533024,295.22896119445556,88.18720436229135,288.44750825615137,1,3,2,1,26,23617,4,4,4,5,2018,11,840,0
4.443405447766807,5.0677399812587085,3.898083423499414,27.380387610550564,271.24936614811077,103.64521213034067,283.9773226143033,0,1,1,2,30,18331,4,3,3,5,2046,12,807,4
2.8455643243201996,5.5549304048323735,4.482377128587318,29.52017594287213,295.8866238362847,87.44543591013392,311.45269728193233,0,2,2,1,26,18550,4,3,4,6,2017,11,746,4
2.3544944828649688,5.577686991470179,3.408809681462557,30.511082416400725,297.5695661567795,93.26258796268775,296.5756246207458,0,1,1,1,22,23720,4,5,2,5,2172,11,708,0
4.0902114960924525,6.679731858996821,3.9777038416294017,31.98658332688646,300.0293636362899,114.20120806479741,299.45558018815063,1,1,1,1,31,18941,3,3,3,4,1830,12,733,4
3.886828540339652,5.049276344385911,5.423530805838219,30.090330831833985,304.1644665088845,88.2830323684342,281.4017091757026,1,2,2,1,26,18727,4,3,3,4,2167,12,785,4
4.632416040581159,5.260271454961434,3.6453335817528187,31.088972296345265,270.1689654359307,82.84633140693731,291.6809402173772,0,2,1,1,20,22975,3,3,3,5,1846,11,814,0
4.205213131411657,6.9997902134329735,4.64184166135323,26.280573079636582,262.3206772824797,82.76030370451265,281.5154381743509,1,3,1,1,29,20862,5,5,4,4,1933,12,763,2
4.410442791154546,5.446361655135834,3.812975160561737,28.692459795358317,280.75391226158797,117.63138082012432,319.5633597670561,1,2,2,1,20,21243,3,4,2,4,1907,12,733,2
2.8461037177139197,6.631865269629687,4.9336828142165015,25.074652958616745,265.98206964063394,100.2768175184734,290.9528507448339,1,3,1,1,24,18648,4,4,2,4,1871,12,711,4
2.5323186313391686,5.595456952616816,3.3271841517958745,26.973430916172983,282.0751916760163,96.37648287268073,305.08017263078534,0,1,2,2,34,23095,3,5,4,5,2126,12,796,0
4.251844254922575,5.248603481898363,5.4245526126963615,30.81169372090404,289.3910103850677,112.43514324031673,281.75406942975087,0,1,1,1,21,23617,3,3,2,6,1907,11,820,0
4.420504217801792,5.607930477498635,4.134473853459098,32.93447961079491,288.1883512944496,113.43303711642065,310.00813260875464,0,1,2,2,28,20737,4,4,3,4,2108,12,840,2
4.97151542600202,6.805667329639148,3.59012615836616,25.793424796697728,266.2187020914085,93.28764132462419,294.5362305589342,1,1,1,1,34,23708,3,3,3,5,2197,10,786,0
3.2378530307342794,7.139241170265715,3.183741868325032,28.211954526890306,251.6802141189127,107.74472229895181,320.40636341309494,0,2,1,1,26,20747,3,3,4,5,2071,12,801,2
3.1160542573783494,7.0755496614174795,3.424394762718852,31.400567749593275,270.1370536923545,110.84491263407546,319.9653185020316,0,2,2,2,23,19009,4,5,2,4,1970,10,795,4
4.32923888222599,5.992958824046137,4.299434871390044,26.63228507703119,249.98159008573361,106.18602747463818,294.6380778262787,0,1,1,1,23,19550,3,4,2,6,1915,12,813,3
3.0224106207590538,6.670212841426615,3.8425079410782157,29.44067959441829,302.3067924628666,86.06380299200397,320.5432403060711,1,3,1,2,21,18803,3,3,3,5,2128,10,746,4
4.792271976810694,5.512460738539552,5.072208414706523,30.8645703682374,264.21142225165,115.03532334068228,324.82709530744506,1,3,1,1,24,22080,5,3,4,5,1873,10,757,1
4.575238255529035,5.732869325652533,4.077218809154514,29.927883602081433,250.81218230563266,101.56378210944035,317.1437048855777,0,1,1,1,23,22309,4,4,3,5,2055,12,832,1
3.2869820821250553,7.2408395463028,3.621785681469075,26.504197876923328,241.78134319340256,91.29889705480015,318.01921064898534,1,1,1,1,31,22264,5,3,3,4,1880,12,820,1
4.252613203374493,5.0325048087768405,4.542862466510075,27.843076549485914,285.2075670400539,97.00912741750776,291.20539312490905,0,1,1,1,32,21401,5,3,3,5,2067,12,817,2
4.263628622254047,5.21377132713617,4.766943042213614,31.27033427588318,284.583162221832,81.5028436159563,305.951607948599,1,1,2,2,20,23073,4,3,4,4,1927,10,704,0
2.309371606507798,5.519715637865068,3.4176047697523746,29.433812113056135,263.8422916606904,85.11467204889671,283.02651612853157,0,1,1,1,31,23424,3,3,4,6,2125,11,795,0
4.7076587200387,5.0663305096845495,3.419048040720794,25.041836908343303,245.01983221933557,110.62187002063443,284.2713071569751,0,2,1,2,27,22241,4,5,4,5,2034,11,720,1
3.5157571173435715,5.453588587724493,3.0916785673338576,31.08792608022475,268.6740226426662,80.00046539021464,324.9501675414981,1,1,1,2,22,23894,5,3,2,5,1840,12,827,0
4.479372398323225,6.45760390242423,4.841005037664101,25.282490839521913,261.78522465443757,96.66263313929169,294.698766224166,0,1,1,1,33,22611,4,3,2,4,1980,11,823,0
2.960148803091835,6.053561376481245,4.659511319054513,30.965870261849858,287.3984447814507,100.90040724342353,313.6682760421981,1,3,2,1,25,21161,4,4,3,5,1956,11,845,2
4.686569685488601,7.231679277692438,4.1865771893745345,26.6198444813219,282.4045474616883,82.1853768000389,316.2999273862067,0,2,1,2,23,22548,3,5,4,5,1858,12,720,1
3.1676050362024895,7.043608904346103,5.110426122422993,32.66458784095504,265.5215609738278,118.92312651889331,318.61104719532534,0,3,2,2,28,22155,5,3,2,5,2144,10,753,1
2.032512954440895,5.85454337924469,5.014175382375133,27.943526010416676,255.2524787978493,89.04501324998688,324.89327338309704,0,1,1,1,26,18527,4,3,2,5,2048,12,837,4
4.716145929257791,5.6485585835782315,4.46338591099188,27.615452930704635,309.16251763089144,92.16794878545123,290.86734183655904,0,1,2,1,28,21298,5,3,3,5,1991,11,803,2
2.2738600303584007,5.949231020418168,5.170678201283147,26.19110440265956,271.78011348372803,92.1577004902011,281.81578720868646,0,2,1,1,29,19023,3,4,2,6,1823,10,810,4
2.9579409127712446,6.475737356287019,3.5146030250919207,27.444833723921718,288.1791965046166,89.216666484694,298.50361830975635,0,1,2,1,22,23660,3,4,3,5,2199,11,815,0
4.850185901152415,5.670159102057191,3.27979904849432,32.0132060946256,249.83870773048525,80.05895288345246,285.8536301423026,0,1,1,1,20,21734,3,5,3,6,1879,10,756,1
4.851821440812668,6.560372269622835,3.674374028792474,32.97067470101798,273.99127897615784,109.17379176351986,281.0091650122925,0,2,1,2,24,23198,4,5,3,6,1933,11,827,0
3.720313664369858,6.023529130478101,3.142717140223287,27.946476244054786,241.92757039086257,118.67381999197141,296.2192072213669,1,2,1,1,22,18432,3,4,3,5,2012,12,849,4
3.895511636509398,6.38011795212995,4.32792382000258,28.58888504763634,275.3818582537315,88.9717393314018,315.26822129838564,1,2,1,1,25,19176,3,4,3,4,2187,11,819,3
3.3453365659349594,6.090316322838292,5.3415142307374035,30.776567505621898,307.4812184982392,106.5218876721369,305.47813110512817,0,2,2,1,27,18400,5,4,3,5,2147,11,769,4
2.8796323150941934,5.736164398854794,3.098358851671274,32.0895662437206,266.89446990900603,109.67585307834861,294.07500951446593,1,2,1,1,30,20104,3,3,3,6,1965,10,794,3
2.9859936361097477,7.3711332674053915,3.305274785025067,29.74435467349427,242.7297208802438,113.937015163621,309.4453902471724,0,1,1,1,32,21050,5,5,3,4,2147,11,798,2
4.017555368231115,6.9090144853994016,4.130497570708588,28.132205585422636,242.16690536435405,96.90516788054437,290.44081811389646,0,1,2,1,23,20233,4,3,3,5,2136,12,741,2
4.25712358831304,5.3502829394161315,5.334687543819762,28.30097472678899,267.1590731962809,92.11723622561718,280.6471650732438,1,1,1,1,24,20445,5,3,2,6,2197,12,769,2
4.374737131177546,7.171169939744782,3.790390262441876,30.564945171974454,251.20174555242357,93.01180536092124,314.3959023896392,1,1,2,1,24,22700,4,4,2,5,1870,12,701,0
4.368854428383662,6.218577995623784,4.268087021720981,25.02574610883423,241.63464674297302,108.50485332394051,308.0684388188804,0,3,2,1,23,20835,5,3,2,5,2013,10,844,2
2.2736183091460713,7.236380567235228,3.1039321476259802,29.956714699678727,292.93495297651236,112.67117866022545,314.30361810254317,1,2,1,2,23,23906,5,4,2,4,1864,10,808,0
3.4832609141077446,6.9996381398682885,3.370858002405222,27.843944083530857,272.09661062173234,87.26455871026411,281.7522107509449,0,2,2,1,23,23559,3,4,3,4,2020,11,764,0
2.1726762800499326,6.063033761173084,5.466575307397117,31.353578650216676,260.24713403808585,94.8376403263106,317.67038325237934,1,1,1,1,23,20513,3,4,4,5,2107,11,769,2
3.6485866469712067,5.0561732708002936,5.412796741090114,25.743925118585057,303.0058228111536,116.077607869966,307.87867900163366,0,1,1,1,23,19773,3,5,3,4,2085,11,768,3
3.3245915041201313,5.671693398462365,3.012349952336024,29.705618135587123,248.1297272140368,112.26774078778956,305.3527907820688,0,1,1,2,24,23649,4,3,3,4,1984,10,820,0
4.663112548274899,6.354085536652168,5.3795294635580975,28.84778311908899,306.91431802687237,119.39433611049904,308.1076321651539,0,1,1,1,21,19096,5,4,3,6,2006,10,808,4
3.052745037656236,6.583695549565368,4.597799844538751,30.13860420724182,261.9776702164147,110.16993038728323,318.8994961090764,0,1,2,1,21,18928,4,4,3,5,1898,11,759,4
2.3512010492828175,5.644719213583006,5.169795736300055,25.518828755863748,302.1882570616077,95.72780804111689,306.4121427951508,0,2,2,2,28,19951,4,4,3,6,2041,10,792,3
2.4289750461585076,5.34839018518206,4.136849639084648,29.63987029942505,282.2060013535623,103.62551335978551,306.14276709496806,1,2,1,1,21,19973,3,4,2,6,1957,10,711,3
4.2845318951524165,7.087325591998248,4.288990071448126,29.49187670367619,297.86951518190415,106.44057016989281,324.5805620679595,0,2,1,1,25,19554,5,3,2,4,1897,12,802,3
3.854654189948783,7.46100545175888,4.2221164506423,29.485280755329367,308.8809214247325,83.13823265268496,314.05285751808555,0,2,2,1,21,20778,5,4,3,4,1841,12,811,2
2.3033680283683706,6.314225455756715,4.667160643865261,29.82790133277164,260.1883806473122,101.7798783641546,299.9032212453011,0,3,1,1,24,22421,3,3,4,5,1938,11,764,1
2.2523204183449925,5.429198214620759,3.349128136890782,30.411743497810896,307.2794839785315,108.37283313890438,311.83286500148176,0,1,1,1,23,18994,4,5,2,5,2082,11,747,4
4.10290739437736,5.680768316298423,3.074933974681695,31.43991199744616,267.2637326431694,86.69285216004242,297.51537122613047,0,1,1,2,31,18612,3,3,2,4,2026,12,787,4
2.2182890190925804,5.045976691368667,3.769824853977977,27.158565761025713,266.98583333158456,111.22526869702229,290.29939581175745,0,1,2,1,26,20593,4,4,3,5,1871,10,761,2
4.465580177871068,7.285747016401247,4.761701906841617,31.6003952814405,263.8270972978154,103.35091122056447,306.85833445994916,0,2,1,2,34,18595,4,3,2,4,2042,11,743,4
4.1187266814694885,5.294377707225353,3.504633630307371,28.98604545810763,277.89853251433095,118.08887142790378,321.7681944151278,0,3,2,1,26,23016,3,3,4,6,1817,11,846,0
2.2440463419256993,6.441291188785634,4.683581083312293,25.61646623307465,250.7901530224941,81.69689192827566,321.8112784006958,0,1,2,2,32,18841,4,4,3,4,1876,11,835,3
2.2545131422555755,5.685138051718015,5.424780115268176,25.468407433951832,278.7598039750608,90.61304550221868,295.38573751474706,1,3,1,1,25,23321,4,5,4,4,1844,10,754,0
4.959918735503527,6.385445006289483,3.234751789473546,27.673906549568486,277.91933686870027,104.06215517199297,303.74548597997625,1,3,1,1,29,22439,4,4,3,4,2170,12,807,1
3.122812387268361,6.628550970879661,4.681505295562816,31.27917581689174,293.3331268823409,91.86239648823722,289.52361543564376,0,1,2,1,24,23972,4,5,3,6,2142,11,746,0
3.111926441200673,7.074354509268004,4.109375548261427,30.661447477927325,298.35549733563096,108.57696656284969,324.80339992744973,0,1,1,2,20,18858,3,4,3,5,1939,12,701,4
4.438398701772508,5.516053179401508,5.170355635943763,31.30891971737925,270.8308945218697,110.36021130087724,324.15030585405714,0,2,2,1,31,23519,4,4,3,6,1976,12,812,0
4.841745732151576,5.027489571646202,3.4428744736184647,29.138152451532875,261.16332745460454,84.10063856265897,309.22790183683514,0,3,2,1,34,18444,4,3,3,5,2021,10,710,4
4.958003191468613,5.342214075172018,4.731564880565411,28.521591983643923,258.1534428121966,100.55417856827071,316.1986326854863,0,1,2,1,22,19788,4,5,2,5,1891,10,837,3
4.260134555776824,7.2500466046202625,5.095288224120276,26.17962021365027,253.62366856934102,100.35562222364223,312.1795072577665,0,2,2,1,28,22317,3,3,3,4,1821,10,811,1
3.128778756592747,7.184725193906289,5.361535548685058,27.62554202887449,244.03533075393173,94.77123080862164,306.69211985677606,0,1,2,1,34,21454,4,5,3,5,1971,10,789,1
2.2505021500960063,6.493532755425771,4.708120070724115,28.472154929391003,263.97135851842995,117.31699450278688,282.40065986450037,0,2,2,1,33,21952,5,5,4,5,1891,10,754,1
4.3314407477823105,6.501292151084133,4.2429369100210685,25.708803437436938,258.91733844915484,113.10025279492885,300.4643954148697,0,2,1,1,20,22687,3,5,3,5,1991,10,847,0
3.6752127492074154,6.662591686365639,4.544618100503035,26.76489562168969,307.6492170106485,107.88837527638547,310.3653835975335,1,2,1,1,24,19030,4,4,3,4,1876,11,716,4
3.2726660277409287,5.438428196558624,5.172262461196795,29.78580235250991,279.0396178375031,108.5730654293999,310.4889226247658,1,3,1,1,21,19295,3,4,2,6,2080,12,767,3
4.719063155284208,7.2860298648124,4.426524366597074,30.88530491391352,264.3093927321355,98.46864575252476,296.7905178290073,0,3,2,1,23,23113,4,4,3,4,2163,10,832,0
2.333592446918454,6.046926312230183,3.075967649242092,32.9867800911436,280.6327320695587,116.83978084386302,322.37613939961136,0,3,1,2,33,20063,3,3,3,6,1978,11,751,3
3.4778753128725777,5.9578463206237435,5.327371738767445,32.46490665074846,249.74376909419868,107.78381709013141,287.53106645065515,1,1,2,1,33,19447,4,4,4,4,2037,12,837,3
2.034060934302257,6.297294263207094,4.723816877578903,30.14052159628153,271.0830624441542,109.15924246623266,302.51617507970025,1,2,1,1,30,20045,4,3,4,5,1934,10,796,3
3.405981925982379,5.117414916937638,4.691283464443116,28.369984426352577,283.83640249947445,114.4676361514938,311.08977894478704,0,1,2,1,20,22619,4,4,2,5,2164,10,747,1
2.1689098270455123,5.415708421890199,3.5391878809942927,30.08941891766586,274.2228482254716,90.96286357368764,311.3711112651314,0,2,1,2,22,20850,4,3,4,5,2189,11,728,2
2.3564537488042157,6.845084041065926,4.647213675581643,31.285212944641856,268.1245160458027,112.28283615466812,309.1887530545967,0,2,2,2,29,21824,4,3,2,5,2079,12,726,1
2.3525787403313148,5.206996669812816,3.984661014135396,25.9466895273871,309.5693872229789,87.80962411825968,292.3879696053337,0,2,1,2,26,20068,4,3,3,5,1818,10,845,3
3.9476309063481905,6.50788027366597,4.628082442603731,28.279239117570306,301.6220333504249,93.81367808979552,287.029295590898,0,2,1,1,29,21761,3,4,3,5,1882,12,803,2
4.23813463779627,5.613372774203302,3.266482575769977,31.718418285084937,283.6384170711608,93.4244181707937,308.617314707202,0,3,1,1,34,20275,3,4,2,5,2027,11,759,3
3.750106295291479,5.973239035104942,4.64461326150759,28.07066361546435,279.85641528275977,119.14101873556562,306.9685952262747,0,1,2,1,22,19808,5,3,3,5,2170,10,805,3
4.886517645423625,5.72173434192675,5.498534314426666,29.57497816981749,283.4462335877209,114.26148894991707,288.0710204630158,0,2,1,1,23,19311,3,4,2,6,2064,12,768,3
3.124611738571112,5.889181791162373,3.12053009715139,29.702154886897585,254.09184754757032,108.04679446361038,311.73126155067536,1,1,1,1,21,22055,4,3,2,4,1911,11,813,1
2.857136258845582,6.797614762960613,5.442935460553294,26.475810025069116,267.6596420285023,109.0822704646156,300.48273962801454,0,1,2,2,22,23402,5,4,3,5,2050,11,720,0
4.605797384568381,5.742804289057938,4.017269901807176,27.897883533218305,242.76216730236294,102.48291177610284,310.0492266221419,0,1,2,2,28,20451,3,4,3,5,1963,10,801,2
2.670787515558358,6.416011600742243,5.176883625843148,27.676090309935457,273.2882226240779,117.88362668434075,317.6815185896568,0,3,2,2,22,19089,4,4,4,5,2157,12,830,3
4.889667618321834,6.190126005497749,4.955963710145683,25.209573668256517,278.0117208770364,99.85035011529446,287.6377792859615,0,3,1,1,30,19672,4,4,3,5,1967,10,794,3
2.0364634240694492,6.65917791340662,4.41754065246667,25.19353411113084,255.9424815272247,95.22070839479578,280.86151905985764,1,3,1,1,24,21675,5,3,3,5,2020,10,804,1
4.909636480122917,7.342074348311895,4.8461230231283166,31.653576349406187,307.482019301586,86.52141347726364,315.0596163878104,0,3,2,1,21,22532,5,4,3,4,2103,12,824,1
2.1294797358517283,6.8314302430256255,5.19628890325337,27.1845664797825,303.6618227656069,111.44822609044232,307.4363841318677,0,1,1,1,23,22924,4,4,2,4,1990,12,701,1
4.673429341094213,5.5373509464768915,4.010350804127582,29.144630129910524,290.5500264819134,109.37775728302366,311.4837806329955,1,1,2,2,31,22354,3,4,2,4,2124,12,765,1
3.5831033272588995,5.077957837653211,3.8175829039080966,27.389804588710184,277.3370640135754,95.3742015409654,317.71697387448893,0,2,1,1,32,20003,4,4,3,5,1969,11,812,3
4.978894388357901,5.6556601107495625,4.668983463908962,32.525433960922726,300.89784117533793,81.00773655836917,316.1264920671025,1,2,1,1,26,22198,4,3,3,5,2174,11,741,1
2.221389694206197,6.487694826750637,5.019614854853146,27.07437407092619,249.1456640676424,113.55989310872043,323.2414066117971,0,2,1,1,33,23088,4,4,3,6,1844,12,719,0
3.6615628532039626,5.128564533710626,4.9057128369415395,28.437254501911482,295.33568559924197,80.45671933816294,304.1170785483453,0,1,1,1,26,22864,3,4,3,5,2180,11,796,1
4.907907606857297,6.240915618003091,4.994534122146586,31.981842003876814,248.7374569776794,108.14799118516204,301.98230346969575,0,2,1,2,31,19124,3,3,3,4,1813,10,767,3
3.5692935325104465,6.492107122292223,4.088958287032332,31.73546853433447,295.59474637845835,118.81028438904228,298.0849239950829,0,2,1,1,22,19221,4,3,2,6,2030,12,774,4
3.8881959144057876,5.835609727042402,5.044585540437554,26.48881134277022,259.303729777595,97.50645312592815,286.9160969279892,1,1,2,2,24,20860,4,3,2,6,1956,10,824,2
4.087246066953852,6.927280509364555,3.300522638426521,31.421146478365685,301.3963406712732,89.39893619983812,305.767325479691,1,2,1,1,20,20273,4,5,4,5,1933,12,746,3
3.3636231943033197,5.266495632834429,4.361222744902124,28.66549509390314,306.08294656777787,108.19484040173526,292.46556359466905,0,2,2,1,29,20990,4,4,3,5,2190,10,704,2
3.8826742402521903,5.187844454339522,3.014396651245304,28.86375097668284,250.4157178583581,112.6851256806234,321.4588380495839,0,2,2,2,29,20510,5,3,4,6,1836,12,748,2
3.7529429357693007,6.820471890509008,3.8114645747506755,26.06783977932755,272.38729235457754,101.8572126431139,306.24358619246937,1,1,1,1,29,18236,4,3,2,5,1852,10,823,4
4.703474031472966,6.238728290515496,3.916153837178495,25.644812110056996,308.66911647138795,118.68141101024585,306.677808122865,1,2,1,2,30,19144,3,4,4,6,1817,12,736,4
2.1363391410243735,6.72100599106934,3.9904317290231384,30.82351445579012,273.8385205181203,82.06674886631845,295.97160973946546,0,1,2,1,20,21253,3,5,2,4,1837,12,845,2
2.842889568776691,6.087068346509366,4.738668016724656,28.9716892188424,300.4483265760182,100.19182393218112,282.33952083899686,0,1,2,1,24,21782,3,3,2,4,1986,11,718,2
4.851234452229676,5.616005083097767,3.9713952531758645,28.494805620921436,281.2112065491924,108.738157892902,281.4284694417845,0,2,2,1,32,18766,5,3,4,5,2184,10,739,4
4.670791351672749,7.047755794185499,4.121734056556327,30.836065829219173,266.2730935543721,114.50561884596715,299.0500814868939,1,2,2,2,29,20681,4,5,2,5,1995,11,716,2
3.3669702583571386,6.998539697422448,3.5938603271858187,31.124103191928878,260.0048488868109,87.1702244763116,283.8054420143757,0,1,2,1,28,23086,4,3,3,6,2042,10,798,0
3.8603977934046103,6.736741177136067,3.93312947907335,26.271265341354827,254.2256163760261,112.00013927054727,307.3081129993063,0,2,1,2,20,20665,4,3,2,6,2099,11,792,2
2.832143548943398,5.6803628430749065,3.5681740681578784,29.88180119582113,293.3258733964388,102.10828302874181,319.6437852537846,1,2,1,1,20,19759,4,5,3,5,2102,12,741,3
2.564363479171284,6.475576667172717,3.182989809421109,26.082832658221484,267.05783547761195,95.86214727959853,319.7311667433425,0,2,2,1,23,21491,5,4,4,4,1834,11,822,1
3.3910952148199467,5.902434742350067,4.508621483453445,31.011000688232365,275.7892823540526,85.26860114316375,309.65704345595043,0,2,1,1,23,20815,4,3,3,6,2014,11,806,2
3.0600566840781585,5.228955183316585,4.670531996387541,30.255641250137117,274.46278360008273,114.6118303563565,289.5054324162819,0,2,2,1,21,21513,3,3,3,5,2018,12,771,2
3.750968335552616,7.293283938655607,4.5487258650240365,32.65291696866766,280.4095320463192,86.29092832718861,318.83485741114924,0,2,1,1,28,18495,3,3,2,4,2115,11,764,4
2.2332039108949546,5.3420465772974035,4.158735109501431,25.55166413085137,300.59040019371866,92.39151436836397,319.87420458909435,0,1,1,2,33,23143,4,3,3,5,1889,12,808,0
4.923184422998499,7.3755933845520065,3.9494644504480743,25.456437769210034,308.65175405084005,91.60182127849748,288.84941132288316,0,1,2,1,28,21180,5,5,3,5,2107,10,752,2
4.958632233438808,6.115014432394889,5.1583341239295635,27.2574965975456,268.5308946001672,114.85656136763417,313.18417385968047,0,2,1,1,32,23822,4,4,2,5,2051,11,834,0
